"Avg. Area Income","Avg. Area House Age","Avg. Area Number of Rooms","Avg. Area Number of Bedrooms","Area Population","Price","Address"
"81898.644701652","5.7569208038691","6.6160117059642","4.47","31764.282117463","1529281.8401193","260 Walls Circle Suite 166
North Dustinland, TX 79726"
"73521.909405149","5.6188705492887","7.9917443074707","4.5","38383.50659128","1591793.7232971","USNV Wallace
FPO AP 73185-6058"
"95603.929480019","5.9177453344261","7.3876907914261","6.03","36505.441055723","1815920.4498054","7212 Michael Garden
South Jeremiah, CT 44990"
"67097.092120048","6.0867542992565","7.2119629306778","3.05","27191.506877439","1027427.8619974","052 Thomas Square Apt. 034
Wrightmouth, OR 04272"
"74530.354387396","7.277162836594","6.854781580497","2.25","34316.216931745","1541127.3435162","061 Morrison Freeway
New Larry, TX 62631-0782"
"61972.706068385","6.374354978995","6.7809176645541","3.23","28465.875450007","1031981.2829229","533 Schroeder Park
Port William, OK 38354-1881"
"77449.316068417","5.0346612375974","6.7609586791582","2.02","30054.786865561","1161457.8482887","03516 Owens Street
Lynchberg, OR 32238"
"69462.148920306","3.9864524214502","8.2939659958513","5.16","46158.75224617","1317040.737321","07704 Alexa Island Suite 740
West Jennifer, VA 70386"
"68305.753771263","4.402219814359","5.0395870686601","2.02","49180.741923528","908013.00207038","8761 Garcia Skyway
Hermanmouth, NE 66895"
"77354.388443595","5.4781835943182","9.1593409490617","3.39","32342.97663213","1455554.8290922","15415 Ryan Ramp
Rodriguezville, VA 05237"
"84172.626114793","4.8951246020586","7.0819733627419","3.22","47937.31267652","1560870.2109838","0503 Vernon Mountains
South Marcfort, AL 24051-2632"
"66496.726231046","6.1380629202064","7.6518114465588","4.38","31227.030240349","1417047.6271107","43375 Thomas Ways
South Danielport, ID 58344-2248"
"81638.912958836","6.1454297432408","6.1653449057239","3.34","27014.590967913","1311654.2628988","585 Hannah Hills Apt. 426
West Jesse, AK 20205-5873"
"72614.156576365","5.8078774064184","6.6136543609514","4.33","22995.414019976","1275497.1606266","60363 Medina Avenue Apt. 300
Andersonhaven, KS 32194"
"71786.92676077","6.4986085082337","8.7766608088261","3.2","50678.78020907","1678347.527538","394 Johnson Burgs Suite 350
West Troyville, PR 96462-8199"
"74598.431757212","5.0428758872103","6.6021908035157","3.3","44568.669687003","1399466.8977634","4173 Grant Village Apt. 373
Port Jerrybury, OR 80243-7606"
"60017.267277211","7.154483623704","6.1206234276777","3.36","40413.991618125","1242111.428337","5570 Warren View
West Emily, IA 62461-1579"
"89518.838314402","6.2311003338226","8.0625825225801","5.37","30158.303860834","1866035.4149757","09987 Hughes Lights Suite 483
Lake Robertbury, MI 19249"
"48829.172705123","4.0734073745566","6.6145864130484","3.42","32451.07195821","412057.44010889","PSC 0177, Box 1521
APO AA 99631-0458"
"45353.130376034","5.1543447834735","7.4292650933674","3.09","33340.288800042","544320.68814666","7218 Emily Cove Apt. 490
Choitown, MO 56019-0030"
"78929.781546334","6.2313753742852","7.2031527984785","6.18","39667.863192025","1503327.0004746","25024 John Way Suite 839
Rodriguezchester, NJ 71630-6894"
"67706.819488416","7.4993712911561","7.878962945042","4.12","42391.023759501","1761924.1036553","81791 Miller Land
Michaeltown, OR 37274"
"73021.652564348","5.2920582813355","7.2178358635136","6.29","37090.976034488","1270543.4641945","7026 John Junction Apt. 677
West Donnatown, WA 36422-2369"
"64358.97970644","5.3399593057509","7.9564788613294","5.43","22734.402586034","839745.68333405","241 Dean Radial Suite 923
Kerrberg, OK 53136"
"68907.005730648","5.2577837152929","6.5839776392764","4.07","39014.44440799","1046943.4983443","032 Atkins Creek Suite 176
Jesusfort, NM 79006-6752"
"69611.093602184","5.9553036198254","6.9914543478014","3.47","43804.168697906","1396241.1981041","2437 Ibarra Summit Apt. 345
Hicksburgh, IA 26179-0478"
"71443.223647567","6.0996114264557","5.7367006451951","2.18","57715.801663582","1596439.7157326","94869 Mary Plain Suite 455
North Harold, CT 00263"
"72515.915531937","5.846974962708","8.1518943538317","5.14","28698.112846404","1290784.4908597","1994 Lauren Plaza Apt. 187
New Carolberg, PR 64209-3570"
"49618.586491223","6.8095829777196","7.41347156336","6.4","47311.326512172","1030016.6447495","7098 Hopkins Junctions Suite 360
Gordonton, TN 95727"
"64544.015560826","5.501132369573","7.4252844614636","5","28596.112022898","758570.79719259","9453 Karen Skyway
Albertmouth, ME 96706-2756"
"65074.481190199","8.6418207662514","8.1232844923921","3.47","44550.695134423","1948654.9355365","77973 Thomas Mills Apt. 346
East Antonioborough, TN 96914-4900"
"76545.785833142","5.12821224612","7.2473759510939","5.12","50480.962947336","1578141.0531342","4277 Katherine Tunnel Suite 986
Hallview, LA 24505"
"68720.766881404","5.1151254715937","7.2959374231834","5.11","45764.732139992","1380353.8875981","4015 Roberts Hill
North Calvinfort, SD 87025"
"59640.688557638","4.0344684574528","5.9010306743371","2.27","49671.140149851","745996.33058405","039 Murphy Forge Suite 095
Shawnshire, CA 86274-6212"
"64332.22879293","5.6369718945299","7.8923931176865","4.14","36649.852715395","1232466.3997602","7756 Abbott Branch Apt. 838
North Javierbury, PR 22745"
"82846.487566692","6.0002358461021","8.0255537657537","3.07","42652.460595898","1899136.5354006","204 Hughes Greens Suite 248
Debratown, KY 86977"
"65901.03034687","6.7587020301534","7.249657848276","5.2","20428.848751966","1084063.6419883","003 Fernando Gateway Suite 145
East Danielshire, GA 76041"
"73195.446562619","6.1997842149461","6.2488544522202","2.04","39905.833546643","1377939.7745081","082 Garcia Mall Suite 583
New Michaelbury, CT 45358-0311"
"68816.870793084","5.0958047008518","7.9634805820222","5.22","18444.030682999","937325.56606278","399 Blanchard Garden Suite 383
Reedhaven, WV 25590"
"76153.304901855","5.3224120626104","7.9892373411916","6.08","32925.347151626","1220133.3583303","083 Kevin Club Apt. 545
Stanleyborough, NV 33155"
"68006.709193706","5.1006902981344","7.1510596800601","4.21","43749.656730695","1252416.6912618","432 Christopher Walk Suite 430
Haneymouth, GA 34728"
"59442.459235306","6.9588325324375","6.2993446866428","2.45","21242.703453754","839453.29263764","41646 Ramirez Centers Suite 179
Mannfort, MN 94058-7958"
"64794.182478969","6.4688874399357","7.9256501454639","5.31","43961.499982499","1337472.0851517","2335 Mitchell Skyway Suite 629
New Larry, IN 59257-1374"
"81442.149819925","5.5100107993967","8.5475321597957","4.26","34050.134349483","1479295.5709373","94490 Carol Ville
New Charles, CO 09471"
"85743.788946269","6.0828991978515","7.8148585976249","5.22","38563.999109477","1975538.4157534","374 Priscilla Pines
Markfurt, CO 16318"
"56825.808069109","5.8691714013165","7.1389577121412","4.07","47607.991770195","1146637.5438435","535 Brandy Trafficway
East Matthew, LA 44989"
"77286.53704841","8.5811347439096","6.9273314350576","2.4","32405.633936423","1829101.5494832","PSC 9412, Box 7032
APO AA 39325"
"64400.26508602","5.2705385750573","8.4041794758601","3.4","26605.375796804","1110931.8257024","745 Moore Skyway Apt. 472
New Paigemouth, GU 34410"
"65903.250657779","6.6166824259367","7.0622688404763","3.17","45208.387659287","1393897.3902198","20278 Dominguez Mountain Apt. 630
Kaiserberg, NE 94685-3115"
"53178.539494739","5.7088252790944","7.9851894039426","5.23","28706.988747027","577168.27394391","711 Davis Junctions
Port Jason, CO 39385"
"62106.314545914","7.0078596276412","8.2567444429422","6.46","34671.67548702","1454834.9824773","3660 Jennifer Port Apt. 744
Russellside, CO 87440"
"60861.192301725","5.7057202939958","5.88068494977","3.08","53548.076678314","1321743.1661742","06621 Benjamin Center Suite 596
Carlchester, IL 25434"
"74372.294856416","6.8082734677987","7.2200104143922","4.1","52209.452291744","1449829.4937503","84067 Carter Summit
New Jacob, RI 10579-0048"
"74729.996062125","5.8292001344904","8.109105123163","5.1","20696.445356238","1281537.3681661","086 Ellis Ford Suite 326
Christophermouth, GU 30825-6006"
"67669.46979356","5.854990171885","6.280358762951","3.09","31751.888094987","1111284.1605706","12636 Melissa Orchard
Lake Sarah, MO 34808"
"70021.881430176","5.4020402213722","7.689611153688","4.28","26767.531646126","1136347.7923192","8414 Kent Falls Suite 147
South Mckenzieport, AR 72905"
"45557.523930869","5.5725608924954","8.0103969043957","4.23","35042.995374648","615055.67579218","9070 Tyler Centers Apt. 805
Kariview, NC 86284"
"66592.693143257","7.8824747477815","5.1647846479019","2.49","37634.5003357","1362239.0535403","9346 Ewing Square
East Caitlinfort, WY 73455-8256"
"74176.625406728","6.3846700717915","7.1719830859783","4.17","37195.223708955","1418977.8285825","3421 Wendy Wells
West Cristian, WV 17734-9176"
"68444.724981588","5.5434978507485","6.172883894829","2.25","32850.762037094","985339.47382703","44917 Karen Streets
North James, WV 03755"
"66585.705775061","4.7380498906912","7.2917280707503","5.33","36337.986322187","1048647.1655575","8039 Carr Mount Apt. 450
West Samanthatown, NC 48803"
"71393.103766012","4.5429192096307","7.51731084694","6.4","42077.481423672","1028683.0448749","288 Mann Villages Suite 064
Lake Denisestad, NE 32429"
"57688.274138763","6.2709986608762","6.6048151262472","3.34","19900.000045578","684257.11106653","75622 Tiffany Manor Suite 629
Lake Christopherton, TN 78360-0701"
"83623.397255232","5.8477658483914","9.1745103916603","5.04","42329.334838439","1845325.3567774","511 Doyle Squares
Lake Gabrielle, FM 88159-8268"
"78511.797209953","5.2529301228663","6.597951014284","4.04","38180.372531879","1287784.3040334","0857 Amanda Island Suite 827
South Nathan, NJ 78071"
"54927.090728451","5.6360975857907","7.405263291482","6.21","46469.886445432","1120419.041886","83046 Hill Spur Suite 365
Zunigaside, WI 66905"
"61098.272417408","6.9782209990005","6.841803530649","2.34","27467.275225717","1023205.0409896","40122 Morris Neck
Sheliaburgh, DE 82340"
"75171.713800574","6.2049541816714","8.8122176289278","6.14","40621.117068202","1874415.1070497","85731 Fowler Shores Apt. 056
Garciaview, TN 97935"
"53330.647613672","5.4173939410804","5.7216185155137","2.32","32317.231118857","670356.89533258","64219 Alicia Throughway
East Wendy, OH 50612"
"55178.828640492","6.4118575640421","7.0670649131324","4.22","31270.185054114","1004070.9982746","7591 Lisa Court Apt. 074
East Alyssashire, WI 11824-5756"
"72083.340884473","4.1741594020871","5.7288918487016","2.44","36471.458069405","885379.79032558","439 Bishop Path
Lake Richardtown, NH 13156-6062"
"57847.317066798","5.1196688580515","8.3461756118931","4.39","40208.771214587","1111360.3028117","5048 Marquez Meadows Suite 774
Jessicamouth, VA 80789"
"82732.490387556","5.7648840056501","8.3217530306954","6.04","30486.021737211","1557276.0644316","88439 Ryan Bridge Suite 855
Thompsonchester, FL 58924"
"58308.668264843","7.0972201924363","6.7010595518964","3.29","37999.883510404","1364832.0034191","3291 Mack Walks Apt. 862
Paynestad, MN 29079"
"73030.842967878","7.9899836746744","6.4117364207949","2.44","28426.018622512","1510659.228171","49404 Rose Terrace Suite 234
Port Matthewton, UT 51769"
"83307.295457862","6.320557029765","6.4464368127851","4.34","37963.341890568","1584317.7526927","38922 Clark Spring Apt. 000
West Cindy, KS 91072"
"48091.99740463","3.7493146813252","5.3265055087059","3.1","42693.32020406","383020.82774901","USS Krueger
FPO AP 15908"
"64336.176302531","6.2407155525205","5.5401484151595","4.26","43218.17515965","1028760.4652353","844 Jennifer Trace
Waltersland, VT 07440-3816"
"63672.101667672","7.8275799149925","7.1241668133593","4.34","31778.615800211","1437458.3642018","69443 Williams Greens Suite 909
West Monicaville, AS 39266"
"63371.005538069","5.316748671337","7.4714206214757","4.47","29646.05098569","1025701.5949167","993 Ortega Club
Turnerside, GA 17219"
"55795.380729108","6.6630349567573","6.982778234722","2.34","26448.033973118","903665.20369116","8837 Daniel Wells Suite 168
Heatherton, ME 49081-0303"
"61983.799935249","5.3790848595806","6.2288636714053","4.41","49837.577480173","1151189.6422095","749 Jessica View
East Kylefort, AS 15086"
"69430.490615509","6.1089536807803","5.8023971346989","4.41","42969.326515685","1205706.7147236","Unit 5848 Box 0150
DPO AE 27558"
"73932.376272706","5.6969006275387","7.0280964446114","3.25","34197.291558519","1324377.6087339","2559 Dylan Stream
South Andrewview, FM 80429"
"48283.360598581","5.6786256447299","7.6309822609283","3.11","15781.567277045","668183.50985292","670 Miller Ports
New Sara, CO 77848"
"66925.199348822","5.153049571067","8.3969026768641","3.16","42590.685169576","1222412.0198541","18422 Freeman Islands
North Samanthachester, ID 82969-9650"
"58806.409658965","5.9762699163549","7.1547368136674","4.25","32721.237064693","1040762.8318839","70380 Albert Glens
Morganchester, KS 12943-9753"
"70839.345975618","6.6023664270179","7.2721315353374","4.01","43347.17079827","1643086.277897","63180 Carlos Throughway Suite 149
Mcconnellstad, AL 83502-6895"
"57136.455760679","5.1971564779441","6.9734640218161","3.18","26915.145733751","886536.42837472","33328 Christopher Wall
Daytown, AZ 93829"
"45862.131379676","5.4536731654961","5.1280006037873","2.4","40339.035348727","576356.03188201","USNS Wallace
FPO AP 94167-1961"
"70268.39878759","5.9189982887435","4.3656706931635","3.12","39143.570044754","1012545.4916159","36248 Smith Avenue
South Rebecca, AZ 14861"
"74030.615553283","4.7233812972493","5.5730915971538","2.4","46784.725214654","1194594.9883665","445 Johnson Rue
North Andrew, RI 94297"
"72324.618365249","7.6576278261542","5.8207318434092","2.41","46351.470610391","1692308.5897661","33535 Alvarado Junctions Apt. 327
Leville, ME 36143-8095"
"70489.292996908","5.9072668428685","7.0254808221099","5.06","48796.544521416","1541746.2905591","8489 Johnson Throughway
West Brianna, NV 24375"
"45530.768035236","5.4023406167631","7.0697437058845","3.32","31000.299036529","426906.18286889","241 David Radial
Arielmouth, WI 24753"
"50768.396597311","5.1729564059584","8.017690841852","6.19","32501.300314706","842777.99247272","94169 Rachel Ranch
East Catherineport, SD 70475-4606"
"55593.079806057","7.9202816927831","7.9761841267658","5.45","42067.693935306","1574526.9770702","95191 Holmes Lights Apt. 546
Stuartberg, SD 11501"
"89030.561709081","6.2430652033707","6.3472621702613","3.12","61402.314997557","2033546.784574","498 Campbell Spur
Timothyton, WY 94818"
"77984.281050906","6.7321189398672","5.6207793639877","4.27","41723.235867701","1488535.1595647","315 Valerie Summit
Scottchester, HI 13703"
"69084.551629794","6.7650763656785","5.772280411969","3.02","39229.579711285","1191564.1999343","58244 Gregory Stravenue Suite 061
Markberg, OR 63045"
"60865.561617864","5.0054186555074","5.5027927305784","2.09","50842.606646232","927677.42231952","9027 Amanda Skyway Suite 280
Tylerhaven, WA 61983"
"78255.844769062","6.5271093347142","7.4326177995834","4.18","25101.349374788","1489667.7500101","7835 Lee Park
North Hollyland, PR 82345"
"66347.044707856","4.6436606631943","5.3354549839711","2.11","44644.247790468","930493.33131078","764 Christina Groves
Lake John, ME 30645"
"67839.530072222","7.640478984684","7.3482553268801","5.31","61073.280298612","1789999.4438614","9259 Osborne Mountain
Hughesmouth, MP 25441"
"58694.51501745","7.3947681075994","9.2694526248377","4.32","49960.977236138","1708631.3653701","Unit 7385 Box 9302
DPO AP 21450"
"69876.398252071","6.8446887384818","7.731538742942","6.21","27379.90016539","1446597.1220574","67623 King Street Suite 141
Solisbury, MT 04837"
"67079.976037202","5.7671219907349","6.9526325174786","2.26","33434.096177111","1204214.0304968","0709 Willis Motorway
Heatherfort, FM 22804"
"71920.067304954","5.2419775508883","6.1698546214692","4.3","29505.841174492","1088834.2900883","84171 Johns Wells Apt. 868
Sarahberg, DC 35407"
"72490.814688555","5.4536524144529","5.6622643736317","4.25","17981.450465331","699222.83614379","824 Kari Gateway
East Shelly, MT 69900"
"65354.140010971","5.7569127116375","6.923891860101","3.36","33946.935462092","1205114.2302071","41950 Navarro Light
East Amanda, ME 66433-0001"
"76493.31515907","6.7909666489303","8.0269350258924","3.34","41848.371113451","1761960.5686366","8123 Brad Ridge Suite 510
East Daniel, MS 75510-8888"
"50502.09418755","7.407850298499","6.6664034359768","3.17","37593.862490942","1286477.3958779","3025 Steven Underpass
Foleymouth, NM 73471"
"57942.292207899","5.4717236977126","6.3114524720597","3.41","33388.082148293","816058.22380533","965 Murphy Pine Apt. 929
South Joditon, ND 44858"
"60935.561707786","5.6916598011252","6.7144893335284","3.05","26703.921327865","874755.2932874","Unit 2286 Box 6344
DPO AP 49001-4308"
"43192.114409249","7.5518205395385","6.9189302703239","3.24","34134.020986066","1054606.9845533","792 Cameron Vista Apt. 831
Villarrealmouth, MN 48095-1533"
"66631.108856808","6.7720215101394","6.9237054200258","4.47","61361.730476946","1714266.2737553","69002 Ford Route Apt. 555
Marcberg, VI 90052"
"68696.347262226","6.378851616958","7.3468869884359","4.03","41856.718673015","1601527.4148865","3011 Gray Bypass
Hodgesstad, AS 71104"
"51026.019209575","4.8688554259963","7.2045045448469","4.06","23853.498704943","426100.48054863","1289 Amanda Extensions
South Ericshire, GU 99528-9481"
"88054.310289638","5.7586771402724","6.9405953302707","3.29","22289.733475888","1454699.2314105","558 Jackson Overpass Apt. 511
South Brittanyshire, GU 55774"
"50362.53809468","5.5825739349326","4.6088426750913","2.4","23611.056225171","314167.8342768","56573 Matthew Extension Apt. 145
Suzannemouth, GU 54881"
"66320.994479165","6.2873403527226","6.8086070977145","2.5","16803.479991635","933609.25807039","158 Martin Roads
Michellemouth, LA 58398-0605"
"76926.144776746","5.9772504201216","5.751756292971","3.23","45836.016865226","1353635.4103963","728 William Drive
Ortizville, TN 98109"
"74905.352917573","5.9817172439924","7.50381655204","5.06","41190.749566485","1587357.9464306","15465 Davis Forks Apt. 153
Wardton, NY 26628-8352"
"76149.693590953","7.2412306724471","6.6321187755133","3.42","31566.960548631","1457672.9056886","043 Ryan Junctions Suite 853
North Joanna, IA 67146-0005"
"65643.862475544","6.350233498067","7.0954614314375","6.12","48882.490360623","1265927.3597382","79881 Myers Fords
North Larry, WI 13795"
"74910.404826702","5.9495502091099","7.1521986187902","6.26","39407.693743395","1562573.061081","814 Glover Plains
Port Andrea, IN 33085-0999"
"50241.373406866","7.1030367362648","7.2413126193112","4.38","53804.91829002","1376146.8111117","05493 Palmer Terrace
Kimberlyton, TN 20895"
"55159.123751533","5.7246545474972","6.6529834416907","3.2","27911.731589843","764799.88301368","05581 Williams Mews Suite 810
West Ashley, UT 88476-6322"
"64298.651420101","7.0049740090839","7.0257819000474","3.39","35999.975533226","1206986.8852343","9971 Jay Junctions
East Davidmouth, VI 16466-3291"
"56348.353343344","6.3367869478953","4.891681432096","2.2","23476.973603084","649223.50608184","1629 James Pines
Port John, LA 49420"
"97669.064490844","6.8887626109676","6.7393794603526","4.14","43203.271060336","2102244.4967771","0646 Martin Pass
Kimberlyberg, GU 73453"
"69970.318010099","6.8417833988682","7.3664249434863","4.24","33649.368572229","1429951.8038993","24925 Whitney Point Suite 416
Melissamouth, VT 50514"
"63402.768334951","5.5300110085602","6.6217230681085","2.1","32620.837457978","832559.79755093","04560 Chad Plains
Clarkshire, ME 86546"
"69091.411384737","7.078539030015","7.0516387979714","5.42","32707.834425465","1339303.6569164","Unit 8410 Box 5521
DPO AP 20914-6877"
"57876.995364221","3.4858699665148","5.9612397587898","4.25","36800.460424861","579710.10976594","367 Morgan Lodge Suite 363
West Laurenton, PR 70182"
"65718.301973841","4.9073846063595","4.1474307216173","4.14","54798.51145086","995721.62739798","410 Benjamin Row
West Cody, TN 04841"
"61601.580593278","5.4978741483177","6.4795273113222","2.05","17410.389603709","745523.83834443","3955 Tucker Square Apt. 923
Allenview, CO 55555-8106"
"65864.971121712","5.737810489001","8.0591316862732","6.33","18092.398592867","1004471.6608777","770 Bianca Pine Suite 492
West Brandonview, VI 71611"
"53230.11970675","6.2743596728244","10.024375374429","3.06","27360.812222937","1311432.3881117","71718 Barrett Ramp
Caseybury, NH 91777-4042"
"85683.855950758","6.5975387075995","5.464264782498","3.24","26428.913170894","1246936.9457815","25869 Albert Isle Apt. 057
Lake Victorborough, TX 80274-9001"
"78792.355268316","5.7353992746152","6.5595149126614","4.01","29578.221202488","1341449.571591","Unit 0248 Box 7958
DPO AA 89432-7985"
"63830.173848142","4.5915333129962","7.399103497105","4.02","29862.9587658","1020336.8832748","615 Hale Camp Suite 218
Josephside, ND 69787"
"59930.156067806","7.0557112183759","6.6931494196852","4.28","44095.461559605","1320897.0134557","21153 Wayne Hills Suite 053
North Keith, FL 12086-3774"
"80898.972155892","5.5592233517804","6.8018358563835","4.37","37530.431390872","1443470.037082","Unit 4225 Box 8935
DPO AP 67094-7879"
"47904.685510747","6.2852493117587","8.0519992086478","3.4","33853.919599119","884015.22706882","Unit 3397 Box 4463
DPO AA 91280"
"71068.996114451","4.7468964480588","9.387912580919","6.2","35724.018492363","1355556.9536497","USNV Wright
FPO AA 70734-4928"
"67622.219610648","5.8139277347609","5.071111866843","4.16","35359.848465164","841392.49302811","USCGC Joseph
FPO AA 84443"
"60437.722660494","5.1021770227365","5.6696002700871","2.42","30461.703413479","619664.25116439","3025 Calderon Lakes Suite 215
Sharpfort, DE 51855"
"77628.221576632","6.2155536835176","7.3149359449807","6","26257.116848416","1446982.7614704","7836 Smith Fork
Mcintoshhaven, CT 99600"
"90244.761798768","6.854701347155","6.1514755247645","4.17","17771.379897166","1575680.03697","8716 Fischer Mountains
South Frankstad, GU 09517"
"74439.566144573","4.1802145910897","7.9644135673127","5.28","44079.388161055","1351639.8387216","7729 Avila Glens Apt. 852
Butlerhaven, NH 43950-2402"
"80819.286573386","6.2077410522101","8.0659197554869","4.38","34535.990706533","1543801.6545593","11042 Shawn Skyway
Veronicamouth, MS 91207-6056"
"73003.495709844","5.1524636654983","6.820051097036","4.43","23500.006865805","1101239.4921855","562 Medina Heights Apt. 359
West Robertton, MA 89628-9347"
"66964.381361588","4.9996183685062","7.4738664296339","3.2","36043.917114274","1034180.9492611","03150 Savannah Island Suite 695
Davisborough, PR 91379-3601"
"73617.16103489","4.9499142682855","7.3737871564023","5.06","29735.357984296","1139360.4340083","112 Everett Points Suite 792
Stephaniehaven, FM 48187"
"68751.083254976","4.979127980772","7.3802712140869","6.1","25504.960316465","1116351.7534386","066 Brandon River Suite 915
West Brenda, VI 79772"
"78693.840802039","5.7915741948399","6.4538158225448","3.15","44210.155242654","1526013.3295975","0608 Pamela Mews Apt. 981
Camposfort, NH 70888"
"64317.651436454","6.566351099518","6.4872738426891","2.34","22295.721905191","1020098.0413819","464 Shelia Squares
Port Maryberg, IA 30439-2823"
"71939.371040776","6.9940911070903","8.0258910060153","6.11","40053.878104245","1617072.2772138","2314 Jeffrey Prairie
Goodmanfort, MO 09014-1562"
"71868.454885176","6.4498943204185","7.5291487384243","5.22","42187.812337587","1567482.2680613","44216 Lawrence Branch Suite 013
West Matthew, CA 71303-7984"
"84855.841796854","4.2733958592387","5.3107612662242","4.05","43119.697028074","1134273.4245214","87336 Dorsey Union
Hillmouth, WI 61461-5466"
"72969.673321802","4.829483144028","7.8088080950967","4.06","40262.827959965","1434803.0613082","88392 Joyce Locks Suite 992
Lake Scottview, ME 38475-3916"
"68599.043413139","4.526574351555","8.7811109480353","5.45","44339.962893469","1234837.206007","Unit 6023 Box 7633
DPO AA 46376"
"64644.898809063","3.2320594904934","6.5187943235824","2.13","45329.508836767","863386.17379373","3593 Smith Shores Apt. 821
Jennaville, SD 31313-9212"
"62677.192994136","6.2397525207804","6.0364580180781","2.31","50162.611352817","1246410.340578","PSC 8807, Box 1732
APO AP 16899-9076"
"63380.814670038","5.3446640363953","6.001574334569","2.45","40217.333577428","932979.36062132","3499 Stuart Plains Suite 304
Aaronhaven, NE 83521"
"73515.39285572","5.9970088307552","7.8845605149099","4.3","35015.078149059","1468030.4077797","064 Kristy Tunnel
Allenfurt, GU 60403"
"58518.000194966","5.9885315729127","7.8348675013902","4.3","44011.41990576","1087802.8877692","7407 Thompson Row
Rachelton, VA 34324"
"60015.337072229","6.1183064003768","8.7288254625115","5.36","27854.687918709","1260484.462103","96095 Erin Meadows Apt. 708
Tracyfurt, KY 13198-2585"
"73724.214508181","6.5147150936304","5.7136538875292","3.04","33025.443117167","1021122.0523475","USNV Byrd
FPO AA 21590"
"81850.988385612","6.3855301811637","4.3348844944232","2.39","42634.950863934","1375467.2709968","739 Melissa Parkway
Brendanville, AR 09959"
"81559.198337349","4.9981193999143","4.8027969159461","2.03","45777.551555372","1224792.3569507","251 Jenna Shore
Port Brianchester, MH 40145"
"62041.428293141","6.6920778528958","7.1219387987145","3.25","46069.976911589","1376898.0583895","1500 Chen Tunnel
Port Williamburgh, NM 21980-9681"
"76935.850407305","5.3963631417986","9.3491756089109","6.5","25763.643248976","1642164.2161155","75974 Mueller Grove
Port Brian, WA 54211"
"70564.463836563","6.3359952359911","6.4694656996451","4.43","36308.244710183","1210573.8552657","21869 Willis Flats Suite 963
Rachelberg, VI 51379"
"70885.511704337","7.4890753807552","5.4015791414015","4.13","39730.15754448","1246595.1602882","68634 Bowman Wall Apt. 657
South Lindsaystad, AL 23019"
"51742.051698145","4.9763847859655","6.8622500954762","3.22","45458.311723716","812059.0590565","568 Gloria Road Suite 451
Kimfurt, WV 22760-4628"
"61830.239501229","6.0997609123556","6.5435423601472","3.16","37688.39047928","1054856.032667","70673 Christopher Mountains Apt. 785
West Mikeside, AR 76748"
"73582.862659631","7.4253909970931","5.9658594665988","4.27","36759.652549341","1384432.1532991","004 Gilbert Rest Apt. 122
Josephtown, IA 22209-1112"
"73998.976047317","5.7020474869193","4.7794147192763","3.2","49947.48099076","1133126.4838614","PSC 8727, Box 9505
APO AE 83389-7909"
"62270.593766584","5.4864765936639","7.8418844081068","5.07","56626.456291997","1470476.9871033","8170 Nguyen Lakes Suite 553
Richardsland, VT 91383"
"61943.191649139","7.2027165584289","6.6139825872111","3.07","41204.710392664","1326837.4555377","72922 Gerald Run
Bennettbury, IA 79096-0033"
"71108.053966932","5.3375214080129","8.3042667501308","4.4","39238.484876872","1441956.2019364","1601 Smith Grove
Angiefurt, ME 26214"
"77485.71068","5.7991682092646","6.5634280078729","4.07","33296.593844353","1278204.7815629","2911 Fowler Fork Suite 529
North Justinfort, IA 72280"
"56516.903647494","5.3235636334221","6.9953074649555","2.03","34169.934665752","803919.80647176","9920 Vasquez Road
North William, VT 10512-5275"
"86129.764016334","7.0025627848687","6.4333084598539","4.45","43393.297536738","1880127.0624824","1507 Jessica Brooks Suite 222
Scottberg, FL 04150"
"70030.02061169","6.2230119423869","7.6569691570842","3.05","26782.556268855","1261715.461666","31625 Forbes Terrace Apt. 550
Masonview, WY 92231"
"68449.047321129","8.3903760038703","10.144987898345","3.14","20145.886507895","1810158.4867089","46215 Craig Causeway Suite 574
Joyport, DC 81001-1533"
"69518.481724443","6.7288475750793","7.4158059617648","3.48","36570.182054009","1527492.3438923","8847 Raymond Burgs Suite 427
North Richard, CT 27306-6334"
"62911.518317444","6.2835598897443","6.0563160242267","3.25","39738.271092867","1133084.3238238","7279 Gonzalez Branch
Jamesfurt, MO 42807-4704"
"78060.650728298","6.3779322667524","6.365205749253","2.07","47151.722257578","1491145.2404771","417 Fox Rue Suite 365
New Anitamouth, WV 41012"
"71714.700676434","5.3220186275357","5.2296194807239","3.22","28294.094147722","853142.80852498","14889 Morrison Light
North Nicole, DC 75835-8124"
"58970.579566557","5.686392608327","7.6883186943215","6.22","18991.777168343","973688.75549942","15561 Cameron Cliffs
South Mark, NE 53966-8240"
"89716.840736163","5.2166265838983","7.4946392573396","6.21","60886.852607533","2105991.7915642","852 Olson Manor Apt. 860
North Meaganhaven, MP 22777"
"58945.506999585","6.6352888574667","4.490071754943","4.25","47225.667650248","948366.96789745","399 Lindsey Extension
Port Elizabethport, ME 70413"
"88090.374322252","4.192968843878","7.5032101132349","4.34","55833.582229433","1641473.6623414","912 Michael Well
Lake Taylor, AK 56349"
"61269.492310523","4.7604209416074","7.8042216889784","6.14","41079.486268827","999369.79836461","07975 Olivia Drive Suite 412
Shelbyview, WY 49540"
